31151:447,27307,18305,10259,56811,2524,34769,52002,56109,115148
31158:
31159:17380,24642,28322,60415,38848,47456,96090,26698,86860,69342
31175:
31225:224,182,48,398,749,124,6033,5078,28325,47258
31236:
31239:
31267:654,84,3824,1874,3549,32320,46106,22501,65286
31273:10923,120409,64949
31274:
31275:1208,2953,2076,32473,43205,78795,102410,9181,84486,94227
31288:
31293:1957,2602,122,3064,8948,100148,53538,55215,23891,113918
31321:1403,347,14237,8226,47506,23371,59340,30403,33324
31345:17,654,3071,4333,9346,7785,30638,93335,86821,98162
31348:
31352:
31355:
31356:322,2338,610,5582,3977,5389,48929,72101,600,91401
31371:2368,14882,78373,77527,87715,94165,120611,109077,114974,109397
31386:953,4880,470,6793,18904,89500,50119,39613,120324,104454
31405:
31445:
31462:1787,14444,26937,17786,16340,10880,26504,48210,37647,94480
31475:568,45,1549,2935,6455,16625,71089,46671,102410,94227
31497:6545,8283,12727,18788,3067,20351,20862,55363,97902,33101
31499:719,1730,2582,11732,33901,21931,27486,64955,118150,83943
31502:
31508:
31510:42547,11050,24983,29327,53526,95692,98118,101917,66646,95444
31541:7624,4032,15754,32923,85640,34178,105048,95719,85479,31112
31545:16487,31670,21206,4474,7098,82224,82785,85843,91088,119768
31551:1589,4541,13741,20715,18904,68750,20971,70097,1158,24528
31563:77538,3595,68854,17007,68300,49755,81242,25486,113546,40922
31578:12039,29209,51638,104434,30523,108258,28254,115680,116441,66659
31585:1081,5550,27420,38736,18850,34823,68624,25669,86461,83814
31597:64213,20706,80499,96082,36902,80867,70125,4030,94594
31639:13052,17642,1707,33936,58841,18745,64365,93506,120480,43907
31644:986,1884,1825,1546,6108,9185,8226,4498,44663,96394
31653:3196,10541,13863,2534,6754,17380,3370,38848,47456,96090
31687:3527,743,12442,1868,58540,53420,69276,21476,45056,114761
31691:
31696:2021,63371,52320,109485,44196,60576,104129,81079,45275
31744:289,861,273,591,1152,4497,2571,2158,31425,79544
31751:
31789:
31791:
31806:14092,59585,56198,62769,18098,65429,33160,29030,60833,112591
31822:
31890:525,83615,18711,67614,114078,107208,72590,85494,91515,105193
31920:1827,2696,2714,1524,8586,53381,6623,69861,57251,21451
31926:500,17546,78050,21970,47043,7852,55357,104520,26668,119586
31933:88492,21913,35268,31017,48276,9260,5886,65343,57113,90348
31937:1558,449,5517,8587,25955,34440,36847,35800,101343,49692
31947:
31955:518,358,73,187,79573,22767,92247,121814,122089,122248
31958:
31985:
32010:10454,10274,1243,39505,9679,24012,54357,100997,111887,98650
32032:4958,108894,26105,45733,108768,108723,72110,96006,74642,111001
32043:59211,43205,70369,44545,121140,84486,70546,71524,78795,71192
32072:361,899,1023,1527,4825,4907,2734,93157,122493,28313
32076:
32104:
32105:12442,16625,1868,71089,58540,69276,45056,102410,114761,94227
32110:1119,358,719,1884,22920,30196,18879,53831,12430,35093
32123:
32140:6874,2641,6674,2764,101504,47101,104425,30280,81905,19392
32145:
32161:19337,2138,27414,24652,52621,57062,68844,120359,55525,68829
32165:2492,35998,25755,50229,109694,61923,27246,10392,113654,67649
32180:40319,13728,66694,57282,85612,116536,102720,117804,80187,27714
32185:68182
32189:31609,7103,56527,15340,31878,7553,52774,58511,36680,24484
32191:6157,1509,1360,807,31609,56527,15340,31878,107045,77069
32205:17,76,361,698,986,1069,1730,5097,18425,84912
32215:402,1344,103,268,4813,1100,3001,13052,17642,43907
32242:23908,33122,12606,68333,5194,99189,112171,43884,112365,83730
32250:
32251:
32256:
32286:301,568,45,1549,2935,6455,16625,71089,102410,94227
32291:
32300:40667,82317,33905,49158,75041,45519,56547,30424,59993,77932
32329:8747,39373,90842,58804,36579,79605,54555,33350,341,120357
32338:25910,17527,3755,48236,11992,109478,94131,99600,67999,19820
32355:
32356:73942,83581,55357,34043,2673,110339,16079,76131,68285,100051
32364:10071,8928,3112,3728,30532,51578,14850,35171,52106,107158
32379:678,1825,23867,18435,76561,120188,80613,107230,91182,41303
32409:117,2342,1528,352,653,14444,11887,7153,6680,11732
32422:50737
32439:302,138,736,2953,2076,3183,52200,102410,52056,94227
32451:3223,3841,13523,10012,15403,2514,6130,16476,42155,27460
32477:13077,30815,14915,4409,16035,106901,61062,106184,113932,108040
32493:1086,2018,1001,610,5299,108789,88612,116294,114445,122190
32495:
32533:13894,10814,21696,16340,24517,6616,47041,48384,86938,123024
32546:
32565:6624,11506,2228,6057,3463,79649,45793,85460,2942,101609
32571:946,3081,6068,3354,13948,1146,11762,13732,10709,51106
32580:1412,848,2869,1335,8111,4127,76918,19786,57912,111524
32583:
32584:
32624:110752
32625:6395,2460,22385,47418,3333,120003,71897,62392,123176,33101
32628:1410,3824,3163,3509,8514,35918,28759,70220,11662,119051
32641:68689,28611,26272,48601,61200,9669,24124,43383,59172,102196
32647:6996,743,12442,1868,58540,69276,53420,114761,21476,45056
32656:4372,2636,10173,30284,30724,41706,46124,81605,54259,120840
32667:
32675:921,54178,56455,64343,107702,81708,15023
32684:288,2469,788,5581,3194,31920,14990,21953,15518,34768
32701:493,17071,27735,284,16960,122977,100969,118371,94290,108635
32707:
32715:6379,14670,10137,19968,35823,41595,40399,16626,111867,40781
32751:650,500,12471,13737,6840,37121,81253,107634,108759,40541
32773:2059,2609,25829,18287,31478,22920,14082,116462,79394,115760
32776:40734,47411,6980,65092,27004,74338,56792,73299,90438,73130
32780:10126,15287,79575,2680,21005,95594,84669,46704,21122,44842
32817:225,503,17381,9456,34687,104353,14137,108744,101569,63862
32819:
32822:5242,3157,17988,88872,96058,98902,122882,101605,26362,29003
32823:96195,72233,99682,77997,23435,86793,88399,112441,112213,115622
32843:931,1164,1009,1039,4103,4672,6166,32014,57062,68844
32871:2733,5287,5000,217,15364,11405,74382,14832,89861,75562
32879:68735,10512,16485,29243,93534,95117,77520,54269,82936,44795
32893:8860,10267,72,2155,31006,32609,25717,85287,114431,57880
32902:
32917:1389,511,4372,4802,1181,1066,1166,14741,92818,113471
32919:1890,15921,6910,30284,29889,81605,92733,54259,46124,85927
32921:10130,73144,53453,37617,73428,67140,59274,73201,24875,118016
32936:85446,2886,115924,83195,87021,96319,78848,75262,100847,52001
32953:
32955:2031,1936,6874,2641,6674,101504,104425,47101,81905,12927
32977:
32978:14762,20806,16431,15809,9426,8019,48602,65666,97352,115784
32982:
32984:3717,4093,14470,25305,96855,85801,65155,23942,94334,101289
32986:
32994:
33005:944,395,7194,13386,38382,81722,76357,76594,33358,85935
33043:40608,43205,56461,63307,78795,102833,39530,75380,80362,84486
33045:29119,19670,51291,29860,112857,116065,107706,106780,119282,114006
33108:19712,6903,2893,24931,73305,105381,91493,50815,11933,28203
33135:2275,1460,189,2579,565,4261,8498,90833,71954,49736
33136:1344,1276,353,2233,1890,8677,29889,4594,92733,78387
33149:84,354,736,65,48,1057,6836,1728,27487,98938
33151:508,986,35355,33504,69909,52930,83110,73535,82466
33181:225,4364,3509,9237,102302,33870,85726,5778,103750,109530
33201:
33206:
33207:
33225:2528,10503,16935,2354,27291,60850,25169,23623,112124,117200
33232:674,1313,680,7827,18291,5702,383,11803,98968,116092
33258:
33261:
33268:4112,52770
33316:301,568,45,1549,2935,6455,16625,71089,102410,94227
33346:1119,1382,486,2030,718,12750,10859,11973,13,17015
33352:6450,4420,6945,25921,3565,77331,71458,80017,98938,35627
33355:120899,66922,119612,49458,102103,112037,17590,121330,21822,120482
33364:7210,2980,6527,1795,27307,49333,42026,20371,34267,42919
33373:2512,1050,2369,10,12586,24536,22811,33822,42032,60611
33374:429,25,2345,54167,92196,96177,33055,63121
33406:8218,30317,15371,7684,30539,66687,14118,81303,107438,75136
33409:1201,65522,17342,74690,108822,84228,50997,48966,103225
33421:16861,29877,72106,83135,29442,4489,82280,79023,85442,121888
33432:749,1804,155,86,1097,6157,1927,15697,5315,64496
33443:6059,9230,32494,44556,42641,32827,88806,76375,94376,117598
33453:16034,29610,63384,87670
33454:36630,8731,19434,20340,76647,25103,11637,104976,70038,61444
33491:16258,15597,38470,5383,37827,15191,41398,107987,59838,91492
33525:47466,94872,68725,1333,69602,122516,94421,120479,103073,113255
33527:
33528:431,1693,1539,2312,7622,42443,58360,91343,86505,121326
33539:54,447,913,221,13523,10274,84960,121493,108513,120249
33541:2337,4880,3148,3509,4103,3237,61774,912,86744,70794
33547:
33554:
33557:99983,89371,55070,100407,72024,86808,21426,118749,86058,17160
33561:16506,22018,80357,103264,32458,73498,115181,83913,108387,83430
33582:2898,68370,102624,116161,55454,93908,103141,39438,92141,101087
33590:54,447,3448,913,13523,5969,6598,33847,59188,62772
33614:1987,3432,3093,25727,30644,20015,23849,17089,900,33043
33615:4613,263,9093,11295,20931,97499,71420,64496,117529,19593
33616:3081,18756,5509,41065,7372,28759,86090,123100,71201,45824
33621:53672,4117
33652:
33701:19955,84235,98534,60741,102315,73938,72059,28839,111853,115008
33702:7941,13893,39963,16330,76384,105302,57419,75664,38422,62617
33707:780,891,3137,731,2967,653,2379,1668,74493,101077
33721:38470,29174,41398,11484,61546,43278,33059,94437,94004,78824
33722:1002,3193,6186,1472,24390,57937,101728,49708,116326,119487
33737:4008,4326,6026,20969,19264,18904,19452,66252,88401,74191
33752:
33783:131,1200,3288,2097,14020,6411,36618,25030,102869,47089
33787:2552,5183,1989,3498,11884,47275,1747,88371,88388,53934
33789:
33807:6455,3517,4338,3085,2802,85271,37904,34495,117724,83452
33808:616,564,2139,591,331,490,31745,20733,76954,29288
33809:780,342,14762,93881,52139,57999,74785,63375,70497,80605
33837:
33841:
33844:394,96,7298,14597,67137,9403,56465,47912,66613,38071
33859:
33866:
33868:2200,14885,3918,52139,23917,16376,116416,57825,94558
33869:53364,70575,26523,50020,28533,53064,94067,19708,107878,76114
33874:22900,13511,30058,107603,32040,44115,116955,70206,73657,106722
33884:36865,27489,102841,68553,58985,41421,109455,36081,13839,76538
33910:1876,24672,6137,32755,9613,42785,69735,99846,113663,96605
33921:
33988:
33998:273,18291,10402,32426,2921,15716,14516,116092,98968,52687
34022:
34027:429,225,696,18903,15207,36541,65648,59746,108533,91690
34041:8617,17660,18599,30108,23558,30071,22880,103606,50147,72342
34048:5468,35908,68175,92702,24688,104249,34003,84004,105910,119730
34054:
34068:354,736,65,48,875,1057,6836,1728,27487,98938
34092:224,62,14504,56697,89028,104766,1489,54479,48337,83353
34093:673,7869,4497,43529,58048,110719,118522,114619,114230,99539
34105:3250,16881,1754,77581,28511,83173,92129
34106:3704,9354,4717,64,27931,52819,121832,81698,107262,70607
34119:
34124:59361,120178,45426,119346,81297,41189,35512,100204,88789,64373
34148:6680,11732,7911,20258,18779,56115,54901,122244,67686,98125
34172:128,11861,11941,13396,5523,20408,55579,110105,123316,2283
34174:2548,1786,1418,2251,757,19369,12463,11024,17373,22920
34179:1451,3190,9943,80861,22766,45660,47695,64384,59152,60686
34188:2953,2076,3183,52200,43205,78795,102410,52056,84486,94227
34227:749,1578,1568,54,5465,4833,28,40048,46942,52097
34292:701,10274,19643,2674,28088,121493,84960,120249,77826,108513
34293:
34304:2602,193,7585,5025,3028,5413,6765,1920,42684,27567
34309:39963,78787,21435,64389,98818,79127,72762,35447,104301,92276
34318:
34335:
34341:40997,51868,66594,24688,104249,34003,84004,66470,117329,119680
34347:31234,34104,16299,44247,109246,83461,80529,60217,97549,50090
34350:8176,6412,22413,29856,119033,118968,123191,59062,120331,122550
34378:3323,2657,814,5145,8728,21462,21356,6256,68750,1158
34398:30257,25306,90254,42438,18059,38658,68448,115980,83265,25510
34403:15459,35426,53577,2898,68370,16745,102624,93908,39438,103141
34421:2935,1512,6455,2256,16625,71089,82969,4327,102410,94227
34433:1867,19712,14858,42978,81872,86386,93473,122333,121845,86161
34468:4339,381,660,3516,3123,28402,42137,88739,83197,62828
34470:2111,27213,54782,27109,4957,36152,9255,29547,64701,76566
34492:1119,719,1884,6901,17990,10236,9877,11824,18102,76632
34498:14653,24192,10173,78084,23843,88604,67603,74717,102947,114066
34499:379,8586,45527,12617,68326,117469,54916,76759,43848,113727
34511:449,3841,5575,1587,13065,1743,12617,13019,122545,43848
34512:399,10648,21524,51468,29446,85234,30561,112433,44088,76355
34523:
34527:6545,8167,1898,11839,18788,20862,42354,76278,25569,33101
34529:1549,591,2935,6455,2571,2158,16625,71089,102410,94227
34541:119,710,3162,371,4604,3672,43530,97120,62446,40673
34552:53668,102104,117949,116035,30792,32279,84159,99437,106746,69340
34553:1983,3389,5176,6477,11644,750,17692,13058,80077,60345
34579:11015,24534,18996,61189,7694,104250,114939,101798,21907,106748
34594:76,866,29,656,119,932,24261,8168,69755,112114
34603:1069,1913,2848,2843,298,15623,57205,73133,100221,50486
34628:37342,58050,116857,116411,52979,107640,64481,96519,70242,65936
34632:1318,19912,34634,6979,20830,21117,56665,106282,109903,102728
34681:111213,24524,42637,22461,116156,101518,7656,86335,47616,112102
34697:55410,18907,49920,52252,86035,98022,84930,101574,112852,105624
34698:301,1348,1116,2527,39807,45327,57806,57168,52116,110713
34702:3976,3618,4107,5059,4715,5552,8470,123104,90359,87325
34703:
34709:3159,7140,2069,2354,6117,28279,45287,14879,35660,90618
34710:15,892,3235,1796,14942,16347,96415,83705,70100,12005
34717:
34740:83809,110713,39715,57168,52116,107750,45327,102410,57806,94227
34741:50023
34742:249,5791,2928,105565,6082,117666,120981,118559,100971,97478
34753:10536,1815,42017,6049,46761,92079,75114,41620,86391,85017
34794:75115,40853,61636,85140,71576,95032,109043,33995,94835,36171
34820:78050,21970,47043,48914,7852,80075,93249,52693,109624,120748
34833:2657,814,5145,8728,21462,21356,6256,68750,20971,1158
34837:
34839:3146,17527,49244,80641,52854,36892,45670,118688,113377,91227
34868:
34885:8283,3506,6108,16680,11928,4548,24245,11448,23600,69304
34895:
34896:13060,20674,38545,7454,22333,62976,24521,35582,9176,63874
34901:12165,44555,79364,66758,39345,23696,96206,95756,113311,106135
34906:
34917:66419
34936:15695,34251,70875,76434,22478,112434,75974,72882,90412
34973:14268,34001,15506,25821,9286,20625,8360,11992,67999,19820
34974:81,5767,2776,2995,10163,6489,43205,50507,84486,78795
34976:
34978:6284,12479,27651,34020,11020,5300,47099,88144,51288,97964
35005:49576,14200,72333,104097,24937,60962,76200,59708,77767,119768
35021:1113,2259,5655,18359,7024,10358,9444,22105,24765,26640
35026:
35086:2934,31225,75271,60900,58798,63964,52644,70935,98774,115670
35087:72151,49829,29889,55107,39554,50863,60245,12209,62708,92733
35092:23467,62962,71746,122594,118368,121984,110959,97604,115500,108286
35127:
35150:719,1126,2765,720,5632,7361,48399,52052,53005,100530
35151:674,430,3231,4008,13065,6026,20969,19452,66252,80682
35166:5767,1709,37773,29532,39668,47327,44004,99712,69113
35167:35922,48480,7833,27767,44901,41906,17512,80793,98494,92391
35176:2241,3374,16404,13306,52205,4216,42354,31763,77556,98579
35211:1356,38284,27127,6905,69907,120704,49796,84969,46547,25420
35212:5120,10438,37528,37539,59900,79285,93411,61810,5536,88667
35214:33223,22801,10543,39619,22981,1283,42946,5351,107408,113727
35229:
35231:28926,29217,13046,13183,90231,96720,28953,23933,116336,33101
35241:8,518,226,301,736,441,802,13,10536,18783
35244:1050,754,2097,6801,20710,51044,26380,29701,108487,114983
35251:1951,5254,2930,4169,1043,132,4466,6012,96960,55145
35255:
35274:
35275:2456,10687,13166,9151,38204,13152,46710,66503,44016,117544
35289:
35296:
35297:17519,72766,11800,56113,66285,51035,64628,82549,12791,103972
35311:8364,31598,9134,35382,2374,31025,21406,13046,44578,113723
35332:1444,5604,717,1217,202,4133,9635,3753,3951,104070
35348:861,591,1009,2571,2158,77490,21542,123026,82877,20945
35365:1102,236,273,1245,749,1097,11154,64496,102410,94227
35380:6,861,591,6011,2571,2158,34026,42999,57231,2355
35429:
35448:10804,11556,94373,21812,114420,70543,88666,99697,62245,32356
35456:1508,7048,206,60519,4937,71944,87915,105804,70853,42969
35495:1190,2602,3313,5026,11085,5744,4953,39971,13687,67215
35510:27666,11717,14109,17855,47950,10602,19872,31895,45851,120460
35518:3423,7211,12471,16680,2204,14885,13737,8364,11772,81253
35525:70,698,2139,358,986,3167,22365,12706,45076,92131
35558:31597,23923,4409,16035,75487,94353,113127,66412,65751,108040
35572:96,530,8199,4048,332,2818,10415,2803,109689,93598
35574:944,3514,1521,377,8694,4719,28490,15995,117771,58289
35576:
35582:1684,17480,3378,32261,216,68669,40483,49301,68179,27675
35593:497,3278,10576,55716,82539,39287,12677,122458,122336,119241
35623:1983,6477,750,3565,80077,77331,35627,80017,98938,60345
35676:1397,13167,38682,18602,9893,11040,35316,76123,105023,11749
35688:4364,93313,78124,16126,109530,103758,71361,5778,18843,82449
35690:
35691:
35730:118117,65972
35746:
35757:3886,4012,27152,37196,32130,52552,92895,108070,106021,112445
35771:1299,1512,7885,6030,8052,28923,78240,1679,104549,95487
35788:
35806:2185,2469,176,5548,2094,12471,21141,62291,79102,102793
35820:
35826:273,495,1152,193,4025,1881,4497,13732,31425,49467
35850:1187,4813,380,4173,2062,459,24345,52,106471,28625
35859:8384,730,1995,30062,7154,15161,77407,114706,42830,97262
35893:
35900:1449,1600,7029,215,1979,88,23335,12206,18601,93927
35901:
35932:698,546,3081,1970,3105,2778,5356,31789,23797,47506
35941:301,568,45,1549,2935,6455,16625,71089,102410,94227
35969:1787,2528,16935,2354,30155,19112,38947,86974,21369,32833
35970:24880,119725,53261
35982:16357,29435,20176,16422,65128,93563,75350,31565,61470,16620
35989:354,245,2548,1744,1002,11973,8153,41526,58853,108358
35990:48724,25365,118607,117317,114114,69899,66181,46606,82590
35999:1057,653,8579,3618,5150,7158,30993,13896,6906,27511
36064:
36123:12586,13673,12022,2022,62640,88937,44091,81986,106459,35128
36135:354,301,899,1119,719,1884,359,399,61078,5722
36176:
36179:7523,42208,40749,40646,60311,116038,112223,122692,92401,105270
36185:10020,3850,2665,13496,994,51063,98780,116573,50546,95712
36193:
36196:2162,875,14206,61716,1211,51405,100422,105081
36210:
36216:2579,1501,13896,8621,57128,35042,77739,96205,112805,64166
36221:
36225:
36242:
36258:16050,49393,17542,21480,5472,123279,70773,93665,74592,73022
36261:
36268:55019,77272,26628,77487,45043,108362,112820,59222,26317,51630
36313:1102,322,395,3213,10996,41736,8271,79673,6924,122735
36315:1762,3966,59623,8001,23599,48361,9682,10273,103016,75402
36319:8705,10426,14581,42745,32665,18034,106048,33762,101069,115566
36330:6669,40054,43290,91882,47074,115041,58653,32913,59042,25029
36342:15976,5594,41641,9670,26355,120790,113495,100570,113459,92809
36355:27027,9341,1919,18476,105524,65055,21731,84044,44523,93023
36358:7775,39331,88737,66713,87731,84960,121493,19141,108513,120249
36375:
36385:2110,1989,9375,2169,40770,56693,40825,28416,29335,60059
36393:
36418:
36419:357,3144,6503,6545,10071,7422,18788,3589,20862,33101
36420:14129,21394,61377,91394,91523,68865,29020,94314,86274,17367
36468:70,6,1362,8398,13070,85171,57512,82189,73635,47580
36470:14993,35268,6003,31017,9260,84829,74506,5886,4581,90348
36471:3214,3148,5550,8167,8574,31315,33230,39079,35408,24600
36488:238,486,999,837,3757,2059,4210,94947,113484,106001
36499:1913,2848,2843,298,15623,22614,33748,50486,100221,73133
36508:4262,3159,187,10707,13683,14227,35257,843,89972,91671
36561:1245,3,205,559,16894,106027,111094,107948,106453,119563
36563:44,2880,13523,5145,2642,26376,61769,73387,117934,111088
36564:986,1884,5189,1888,2379,6921,2757,29174,4854
36585:12118,76105,90461,36892,81278,85482,90945,95703,80659,102296
36595:2429,493,548,2571,2158,23581,39315,1853,4972,117274
36607:866,84,650,226,361,774,49230,115462,60026,83166
36620:10041,3172,23191,58316,15447,10977,72031,63129,70357,91827
36642:11504,5527,18400,19264,99621,85260,88401,96850,118327,74191
36656:
36689:
36696:16965,45886,14915,36432,71538,113932,20520,17841,106901,60427
36708:10146,22190,19132,11092,70506,1280,38640,28190
36723:99721,20618,105630,40273,101845,96445,97476,103379,101403,43037
36727:848,10966,2301,30095,5433,22738,46406,41715,64290,94793
36730:225,840,3231,5746,92132,70771,102030,118317,96711,78606
36790:
36797:124,1362,73575,33233,53586,51315,40830,66411,90766,119632
36902:4292,8566,14885,2757,21524,51468,29446,21789,76355,24600
36948:5189,15364,19673,81315,3394,89593,116303,14832,105667,75562
36960:5260,1995,8100,9445,19704,23353,56150,37536,113391,73137
36961:
36966:61809,39888
36979:
37050:87085
37053:8322,45886,19528,6225,101157,112973,88867,19823,102234,91027
37054:
37058:698,431,23370,18602,32142,45076,1157,92131,70550,49588
37078:81,1884,140,3423,1888,7211,3939,6921,2525
37088:1884,176,660,14498,9005,6290,14171,79964,102850,100964
37143:
37160:764,35998,3786,9623,70335,54174,74713,68499,113071,118330
37165:86,1097,6157,1927,2656,15697,5315,64496,116931,99301
37175:1476,6691,8680,19687,6278,775,22827,56559,59691,107206
37177:11576
37178:24948,52262,103858
37212:72762,98818,79127,64389,8961,92276,103954,99930,104301,71670
37222:1146,9916,10790,14108,5957,4722,2231,116236,102812,39243
37240:62487,76735
37255:
37266:
37272:
37291:10541,7160,5325,17380,24642,28322,47456,38848,60415,96090
37308:
37313:
37342:1403,2185,5517,17386,26791,22603,70220,109734,99925,62795
37358:1549,2326,1709,7560,15573,11579,18788,4429,21988,34565
37380:64213,20706,80499,36902,96082,4030,70125
37389:19712,31006,42978,86386,93473,25717,122333,121845,85287,86161
37398:2401,30995,14918,59774,89880,75582,107255,92359,117732,118152
37399:6901,17990,10236,4065,11824,18102,43030,30746,92228,42299
37404:431,2947,1979,11803,4772,9360,22792,31397,12161,20495
37443:899,48,1187,1884,297,5048,10048,660,14444,106498
37446:63048
37480:56965,7070,54703,51124,9794,37898,30357,56600,91391,98661
37501:654,70,226,500,40197,24481,64030,119300,61087,113103
37515:301,568,45,1549,2935,6455,16625,71089,102410,94227
37516:2429,493,548,2571,2158,23581,39315,1853,4972,117274
37521:
37523:2967,2185,3423,18639,32448,9599,93183,117182,116783,122963
37530:1279,50788,39452,109269,108419,107926,67167,108091,88148,109336
37570:
37585:
37588:
37606:17,361,482,1728,2142,39395,15642,70923,64614
37666:
37676:302,1871,1890,18218,58740,84292,112588,94227,121204,122379
37692:
37701:616,58,70,2326,8445,1920,14626,5126,99556,73635
37708:
37731:5553,8231,16996,24530,103066,111499,4566,12264,66946,90835
37735:27666,11717,14109,17855,47950,10602,19872,31895,45851,120460
37753:16852,10692,6117,26915,4110,10302,59009,40659,46844,31124
37767:
37790:
37816:5966,17291,25253,15688,39569,61771,44050,114543,23800,13550
37849:
37876:80222
37878:
37910:
37911:1624,1277,3915,3014,3652,19773,44246,74949,104751,111866
37912:
37918:
37924:
37934:9735,21323,52200,28264,41837,67385,52056,85796,102410,94227
37971:3704,1795,10455,34271,63014,55895,79666,36304,120285,98320
37987:550,1162,960,17071,21285,453,4156,24335,41991,44156
37988:301,52200,105164,86479,39277,52056,60464
37989:9893,11040,35316,88459,76123,83223,29069,97670,11749,88326
38028:
38029:76,168,2275,14754,752,2833,5405,7977,7426,53440
38037:
38057:95101,48930,23760,96639,110723,74877,123300,117147,114135,82900
38073:4456,348,1600,8970,56260,59662,56484,23270,116944,112621
38080:347,4534,46,17480,25230,885,68021,21244,71006,107890
38088:32748,31006,54688,53596,66550,56369,85287,95120,25717,25814
38108:616,224,354,398,20997,8887,23030,19685,4457,22898
38168:719,661,4877,7225,81228,7484,9612,47785,45719
38216:
38244:238,591,3112,3215,11367,37421,36075,25540,77446,72301
38281:26070,72372,50272,66402,74024,47439,58164,63870,45194,106711
38362:32,116,2512,2953,2579,2076,4499,3839,22114,65437
38367:122,3005,13060,10869,25523,65562,105023,91916,94280,120841
38376:7103,32473,7027,9071,119304,9181,87384,111053,58511,105949
38391:
38431:62400,58765,102556,42999,88378,107105,57231,113076,118896,2355
38445:
38451:2265,1913,31633,24037,2282,26170,21913,59579,71312,64737
38466:
38480:
38546:1276,353,710,2233,15573,2644,5808,44669,83900,4594
38557:13267,31911,44922,1834,34684,120802,108843,59847,114571,97264
38578:138,1462,5738,4702,3527,109,16675,14560,42888,30895
38616:18261,15641,40012,46821,74460,73466,11182,35186,122095,109914
38645:81,5398,4475,3672,1556,10438,9857,10154,25317,33101
38648:30948,5232,60328,29660,83263,94182,36862,110736,105389,97594
38661:
38679:
38684:
38685:
38686:9414,14879,53358,41679,66697,9930,33947,46663,7115,93694
38691:9853,15141,11941,11651,36911,4470,16064,18723,58250,41217
38704:49675,5491,32775,27641,90708,56449,121413,86955,115011,85334
38715:
38736:
38739:
38766:
38778:4873,18045,13789,21065,53668,102104,116035,30792,99437,69340
38786:3034,1397,4858,1167,29521,27696,68371,86935,108600,21878
38813:
38868:654,616,58,70,4080,393,43205,78795,73635,84486
38870:262,1549,5567,953,1512,9853,10163,13737,39554,60245
38878:354,358,94,182,1245,749,1200,21911,115715,80859
38888:53519,99983,21426,118749,17160,86808,100407,86058,89371,82807
38897:
38945:
38967:19029,5611,44935,29921,22848,94354,48582,7998,61558,105025
38983:
39003:
39005:
39021:45551,68950,73033,80335,108753,60169,39005,112014,20491
39043:15767,41214,50908,43876,77627,89987,69738,112630,60566,101733
39049:
39050:4541,58845,60597,113360,80417,87561,104234,87462,100072,94426
39052:
39074:
39083:60,3190,5867,8308,3155,36556,28852,119481,119372,111037
39084:14174,12136,16357,65128,38207,75558,42943,74182,75350,14759
39092:10451,8153,7024,5552,25755,50229,29868,44086,80565,67649
39105:
39158:1784,2582,3972,8566,8973,53208,79923,97325,114425,106428
39159:24192,9961,35546,8791,9932,69007,109809,15746,11477,25308
39163:
39188:1089,1578,1009,827,77490,21542,96891,123026,82877,20945
39232:
39237:3546,8715,12379,3064,16318,26939,18904,113918,121821,23891
39291:
39295:866,394,96,431,14597,9403,56465,47912,66613,38071
39296:
39308:39084,1694,13135,12549,88385,73700,45717,51298,93726,91825
39379:79397,11914,115297,115628,121211,68271,116184,119334,95255,121774
39391:7312,8546,6477,5527,11976,72822,82424,98252,91193,65137
39393:3017,86,3213,14314,39,6691,2160,14559,10825,23305
39394:
39429:
39430:2656,3751,10247,2818,23751,100079,87411,91157,102463,107707
39432:68426,73220,76957,47452,90777,22984,98149,47267
39458:357,3144,6503,6545,10071,7422,18788,3589,20862,33101
39469:7021,45106,19705,49842,44383,44628,3978,110462,97800,81336
39515:12722,11718,1256,9531,6416,4715,20451,1815,5574,53581
39518:16965,13077,30815,4409,16035,75487,65751,66412,113127,108040
39528:
39555:5574,14538,38225,60140,121374,57762,39150,113594,100015,36165
39556:58,70,354,1239,2032,7827,5462,14003,51621,73635
39567:
39580:1501,13896,8621,57128,1055,35042,77739,64166,96205,112805
39592:12378,31776,23888,37375,84542,97731,34205,84306,7525,90739
39594:
39617:
39623:
39652:
39662:50336
39693:7611,30605,1701,1537,79968,107384,111390,110728,119840,18901
39694:13694,42632,69823,69150,36385,24515,75924,118073,118093
39707:58,866,29,81,224,1119,11973,7324,85038,84127
39718:8981,45746,12433,42356,113682,88705,109780,31999,55263,40347
39730:
39731:
39796:801,13059,41344,7718,56750,65222,34713,16883,15864,85367
39821:8252,2596,4696,13814,8937,12029,60850,78183,42306,76635
39822:923,7029,3549,5799,9789,63835,1766,81893,65231,87911
39863:10071,8928,3112,3728,30532,51578,14850,35171,52106,107158
39865:
39876:
39877:26509,8446,23964,214,20313,11270,54390,61228,36646,111411
39878:301,568,45,1549,2935,6455,16625,71089,102410,94227
39896:
39903:301,568,45,1549,2935,6455,16625,71089,102410,94227
39926:875,510,6011,1277,10707,615,56145,109026,98938,118053
39927:
39932:
39940:6837,2876,1165,10141,20697,15749,65515,44207,1110,23066
39967:2430,8566,21537,21524,17186,51468,19565,29446,122919,76355
39979:1124,4425,9783,30736,437,39283,16794,82993,52735,122970
39983:
40040:
40043:1089,1578,1009,827,77490,21542,96891,123026,82877,20945
